Team,Logo,Year,Home Wins,Home Draws,Home Losses,Away Wins,Away Draws,Away Losses,Total Wins
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2009,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2010,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2011,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2012,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2013,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2014,4,6,7,3,4,4,7
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2015,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2016,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2017,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2018,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2019,2,4,11,2,8,2,4
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2020,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2021,0,0,0,0,0,0,0
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,2022,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2005,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2006,5,4,8,4,3,5,9
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2007,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2008,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2009,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2010,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2011,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2012,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2013,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2014,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2015,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2016,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2017,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2018,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2019,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2020,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2021,0,0,0,0,0,0,0
Aachen,https://upload.wikimedia.org/wikipedia/en/7/77/Alemannia_Aachen_logo.svg,2022,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2005,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2006,6,5,6,5,3,6,11
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2007,8,2,7,1,7,8,9
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2008,6,1,10,2,5,6,8
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2009,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2010,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2011,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2012,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2013,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2014,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2015,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2016,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2017,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2018,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2019,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2020,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2021,0,0,0,0,0,0,0
Cottbus,https://upload.wikimedia.org/wikipedia/commons/5/55/Logo_Energie_Cottbus.svg,2022,0,0,0,0,0,0,0
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2005,4,10,3,3,3,4,7
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2006,6,6,5,2,7,6,8
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2007,7,6,4,8,3,7,15
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2008,16,1,0,5,5,16,21
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2009,7,2,8,7,6,7,14
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2010,5,6,6,4,5,5,9
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2011,10,2,5,3,3,10,13
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2012,3,8,6,7,5,3,10
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2013,11,3,3,7,3,11,18
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2014,13,4,0,7,5,13,20
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2015,8,6,3,3,7,8,11
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2016,5,7,5,4,7,5,9
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2017,7,6,4,3,7,7,10
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2018,6,7,4,4,8,6,10
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2019,3,7,7,7,7,3,10
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2020,10,4,3,7,6,10,17
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2021,7,3,7,5,3,7,12
Wolfsburg,https://i.imgur.com/ucqKV4B.png,2022,6,7,4,7,3,6,13
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2005,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2006,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2007,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2008,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2009,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2010,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2011,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2012,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2013,5,3,9,1,4,5,6
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2014,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2015,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2016,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2017,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2018,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2019,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2020,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2021,0,0,0,0,0,0,0
Braunschweig,https://upload.wikimedia.org/wikipedia/de/4/45/Logo_Eintracht_Braunschweig.svg,2022,0,0,0,0,0,0,0
Hertha,https://i.imgur.com/apFwbYZ.png,2005,8,5,4,4,7,8,12
Hertha,https://i.imgur.com/apFwbYZ.png,2006,8,3,6,4,5,8,12
Hertha,https://i.imgur.com/apFwbYZ.png,2007,9,3,5,3,5,9,12
Hertha,https://i.imgur.com/apFwbYZ.png,2008,12,3,2,7,3,12,19
Hertha,https://i.imgur.com/apFwbYZ.png,2009,1,6,10,4,3,1,5
Hertha,https://i.imgur.com/apFwbYZ.png,2010,0,0,0,0,0,0,0
Hertha,https://i.imgur.com/apFwbYZ.png,2011,4,3,10,3,7,4,7
Hertha,https://i.imgur.com/apFwbYZ.png,2012,0,0,0,0,0,0,0
Hertha,https://i.imgur.com/apFwbYZ.png,2013,6,3,8,5,5,6,11
Hertha,https://i.imgur.com/apFwbYZ.png,2014,6,4,7,3,4,6,9
Hertha,https://i.imgur.com/apFwbYZ.png,2015,6,10,1,5,6,6,11
Hertha,https://i.imgur.com/apFwbYZ.png,2016,7,7,3,2,3,7,9
Hertha,https://i.imgur.com/apFwbYZ.png,2017,4,6,7,4,7,4,8
Hertha,https://i.imgur.com/apFwbYZ.png,2018,7,7,3,4,7,7,11
Hertha,https://i.imgur.com/apFwbYZ.png,2019,5,5,7,4,7,5,9
Hertha,https://i.imgur.com/apFwbYZ.png,2020,5,5,7,3,6,5,8
Hertha,https://i.imgur.com/apFwbYZ.png,2021,6,3,8,3,3,6,9
Hertha,https://i.imgur.com/apFwbYZ.png,2022,5,6,6,2,2,5,7
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2005,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2006,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2007,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2008,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2009,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2010,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2011,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2012,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2013,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2014,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2015,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2016,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2017,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2018,0,0,0,0,0,0,0
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2019,6,9,2,3,7,6,9
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2020,8,8,1,4,6,8,12
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2021,10,5,2,6,4,10,16
Union Berlin,https://assets.dfb.de/uploads/000/018/232/small_union-Berlin.jpg,2022,11,6,0,7,2,11,18
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2005,8,2,7,2,5,8,10
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2006,8,4,5,3,5,8,11
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2007,7,4,6,1,6,7,8
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2008,2,8,7,2,8,2,4
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2009,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2010,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2011,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2012,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2013,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2014,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2015,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2016,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2017,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2018,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2019,0,0,0,0,0,0,0
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2020,6,2,9,3,6,6,9
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2021,2,10,5,3,3,2,5
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/f/f1/Logo_mit_Rand.png,2022,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2005,9,3,5,3,5,9,12
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2006,8,7,2,3,8,8,11
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2007,5,7,5,2,3,5,7
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2008,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2009,5,4,8,3,3,5,8
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2010,9,2,6,4,6,9,13
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2011,6,4,7,6,2,6,12
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2012,7,6,4,4,5,7,11
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2013,3,5,9,2,6,3,5
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2014,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2015,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2016,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2017,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2018,2,11,4,2,3,2,4
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2019,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2020,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2021,0,0,0,0,0,0,0
Nurnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2022,0,0,0,0,0,0,0
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2005,6,7,4,3,4,6,9
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2006,6,4,7,2,6,6,8
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2007,0,0,0,0,0,0,0
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2008,0,0,0,0,0,0,0
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2009,9,6,2,3,5,9,12
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2010,8,2,7,10,2,8,18
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2011,7,3,7,2,9,7,9
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2012,7,5,5,3,7,7,10
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2013,10,3,4,6,2,10,16
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2014,6,6,5,3,7,6,9
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2015,7,8,2,6,8,7,13
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2016,6,6,5,3,5,6,9
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2017,3,11,3,3,7,3,6
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2018,3,9,5,3,6,3,6
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2019,3,5,9,6,5,3,9
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2020,4,4,9,6,5,4,10
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2021,10,5,2,3,2,10,13
Mainz,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2022,6,6,5,6,4,6,12
Freiburg,https://i.imgur.com/r3mvi0h.png,2005,0,0,0,0,0,0,0
Freiburg,https://i.imgur.com/r3mvi0h.png,2006,0,0,0,0,0,0,0
Freiburg,https://i.imgur.com/r3mvi0h.png,2007,0,0,0,0,0,0,0
Freiburg,https://i.imgur.com/r3mvi0h.png,2008,0,0,0,0,0,0,0
Freiburg,https://i.imgur.com/r3mvi0h.png,2009,5,4,8,4,4,5,9
Freiburg,https://i.imgur.com/r3mvi0h.png,2010,8,2,7,5,3,8,13
Freiburg,https://i.imgur.com/r3mvi0h.png,2011,6,6,5,4,4,6,10
Freiburg,https://i.imgur.com/r3mvi0h.png,2012,8,4,5,6,5,8,14
Freiburg,https://i.imgur.com/r3mvi0h.png,2013,6,4,7,3,5,6,9
Freiburg,https://i.imgur.com/r3mvi0h.png,2014,5,6,6,2,7,5,7
Freiburg,https://i.imgur.com/r3mvi0h.png,2015,0,0,0,0,0,0,0
Freiburg,https://i.imgur.com/r3mvi0h.png,2016,4,8,5,3,7,4,7
Freiburg,https://i.imgur.com/r3mvi0h.png,2017,4,10,3,1,6,4,5
Freiburg,https://i.imgur.com/r3mvi0h.png,2018,5,9,3,4,6,5,9
Freiburg,https://i.imgur.com/r3mvi0h.png,2019,5,8,4,4,6,5,9
Freiburg,https://i.imgur.com/r3mvi0h.png,2020,7,6,4,5,3,7,12
Freiburg,https://i.imgur.com/r3mvi0h.png,2021,8,5,4,7,5,8,15
Freiburg,https://i.imgur.com/r3mvi0h.png,2022,10,4,3,7,4,10,17
